persona,class_type,credit_price,current_streak,social_score,days_since_last_booking,prob,booked
Pilates Princess,Reformer Pilates,16,62,0.39317949429856425,25,0.44437859318929984,0
Lagree Loyalist,Lagree,13,2,0.7736055034798996,19,0.5225255676038911,1
Mindful Muse,Reformer Pilates,20,70,0.24808086710919974,22,0.17068679108910842,0
Mindful Muse,Reformer Pilates,20,91,0.9913661698428954,4,0.43598978913063374,1
Balanced Burner,HIIT,11,45,0.4551442415433724,28,0.19490363403685274,0
Lagree Loyalist,Reformer Pilates,20,96,0.6859919365003988,18,0.3727575738728956,0
Pilates Princess,HIIT,7,81,0.9074519186156266,2,0.7682980612090844,0
Pilates Princess,Heated Mat Pilates,16,92,0.29371200804592845,9,0.46925284647896237,0
Lagree Loyalist,Yoga Sculpt,11,84,0.399119661357095,21,0.4455843268267262,1
Lagree Loyalist,HIIT,14,33,0.6545396832638457,28,0.25668386848722263,0
Boxing Baddie,Boxing,8,94,0.15949305235839606,7,0.7380284620384715,0
HIIT Hustler,Boxing,19,43,0.7016052905019128,28,0.11831144048182698,0
Balanced Burner,HIIT,10,13,0.8146076201778084,12,0.35649313459770016,0
Lagree Loyalist,HIIT,12,17,0.6011412478057654,12,0.43454892133459283,1
Lagree Loyalist,Boxing,15,44,0.32057058264615945,14,0.364552789727223,1
HIIT Hustler,Yoga Sculpt,18,44,0.621521461897902,3,0.3328010171111029,0
HIIT Hustler,Yoga Sculpt,7,89,0.8878414360418615,29,0.32725039972447767,0
Mindful Muse,Yoga Sculpt,16,24,0.2530972645779368,0,0.5903080312281144,1
Pilates Princess,Boxing,18,53,0.870569017530942,25,0.270968277121532,0
Balanced Burner,Reformer Pilates,6,1,0.7336682739134417,20,0.3197546589456522,1
Mindful Muse,HIIT,10,32,0.44142261323097465,24,0.26280677781459405,1
Lagree Loyalist,Yoga Sculpt,9,43,0.998516206004827,22,0.4807868958076275,0
HIIT Hustler,Heated Mat Pilates,20,85,0.13981127190057496,15,0.21197581075809116,0
Boxing Baddie,Boxing,14,42,0.4341624993984641,3,0.6046985066629154,0
Pilates Princess,Yoga Sculpt,15,58,0.7012185095301736,3,0.5721452820384593,0
Mindful Muse,Lagree,9,39,0.014852735411072127,14,0.3589190395458259,0
Boxing Baddie,Lagree,12,84,0.89351679903952,18,0.41162746029868186,0
Pilates Princess,HIIT,10,55,0.3497766964709017,2,0.6341096865601153,0
Boxing Baddie,HIIT,20,1,0.20250514874275805,3,0.20755159739108567,0
HIIT Hustler,HIIT,20,94,0.3085795586225475,29,0.2498474353471568,1
Mindful Muse,Reformer Pilates,18,5,0.19780388243750635,4,0.28274653063919747,1
Mindful Muse,Boxing,10,53,0.003530728629217661,23,0.2629701804716165,0
Pilates Princess,Lagree,18,69,0.050281594310938704,8,0.3846495689485917,0
Boxing Baddie,Lagree,11,92,0.17648569071329712,6,0.5090597196659591,1
HIIT Hustler,HIIT,13,22,0.6677946391709991,14,0.45371746908945537,1
Lagree Loyalist,Boxing,9,57,0.000979810455632335,26,0.31790591823609393,0
Mindful Muse,Lagree,14,97,0.6971870316481229,26,0.2770533811278325,0
Lagree Loyalist,Lagree,11,6,0.14239733862720627,0,0.7012879282231315,1
HIIT Hustler,Reformer Pilates,13,4,0.5070364444596356,19,0.19625155405494482,0
Mindful Muse,Heated Mat Pilates,9,46,0.36550077918032353,27,0.2596478448435812,1
Mindful Muse,HIIT,14,47,0.47521219201393217,17,0.28947912855764146,0
Boxing Baddie,Heated Mat Pilates,16,93,0.6726872280721778,0,0.5481858908568124,1
Lagree Loyalist,Heated Mat Pilates,16,2,0.1953197309564697,29,0.1422400496434506,0
Boxing Baddie,Reformer Pilates,14,78,0.15741620833510728,4,0.4404608592451038,1
Balanced Burner,Lagree,6,71,0.9288661490715283,10,0.5383395534721063,1
Lagree Loyalist,HIIT,6,30,0.04255278101028259,15,0.45897535130880496,1
Lagree Loyalist,Yoga Sculpt,12,22,0.5214675741939832,6,0.5072196343198367,1
Balanced Burner,Heated Mat Pilates,8,79,0.526896099735896,22,0.5282371306133476,1
HIIT Hustler,Boxing,12,78,0.0219067845769384,0,0.498143017381461,1
HIIT Hustler,Heated Mat Pilates,6,89,0.40473253075074844,20,0.41688348731522606,1
Mindful Muse,Reformer Pilates,6,48,0.441063819716214,27,0.3174372134057352,0
Pilates Princess,Heated Mat Pilates,12,36,0.9000183449684225,25,0.35893470425641044,0
Boxing Baddie,Heated Mat Pilates,9,92,0.08798946050604195,11,0.47551827507480104,1
Pilates Princess,Heated Mat Pilates,7,18,0.7453571099060764,19,0.48817184590689366,1
Mindful Muse,Reformer Pilates,10,72,0.5789714120789345,0,0.6138651374371378,0
Pilates Princess,Lagree,10,31,0.8662439181894654,27,0.3631130287476294,0
Lagree Loyalist,Boxing,19,61,0.04489374788489575,5,0.3881574905215402,1
Lagree Loyalist,Heated Mat Pilates,9,19,0.4193119989000873,7,0.5333472229789127,1
Balanced Burner,HIIT,20,59,0.5563344750085838,21,0.1560259171599915,0
Balanced Burner,Boxing,14,10,0.14674769034644497,2,0.3484235963042214,1
Mindful Muse,Heated Mat Pilates,7,33,0.1880809307525172,22,0.3128631434687858,1
Mindful Muse,Heated Mat Pilates,9,95,0.5646719786551164,24,0.3718867274886307,1
Mindful Muse,HIIT,7,52,0.5853307254898643,27,0.31780713418443884,0
Lagree Loyalist,Reformer Pilates,16,48,0.1326854263906022,14,0.3281887012160828,0
Pilates Princess,Yoga Sculpt,15,64,0.4764048597866546,22,0.3226111898008814,0
Boxing Baddie,HIIT,9,38,0.1458187213346085,6,0.4243135081948383,1
Mindful Muse,Yoga Sculpt,20,95,0.07222484891268488,26,0.2888224330429405,0
Mindful Muse,Lagree,11,67,0.7930490310677905,8,0.5098036464928816,0
Lagree Loyalist,Lagree,10,53,0.11618306205160212,10,0.6886273489773014,1
Boxing Baddie,Heated Mat Pilates,20,67,0.12010878219256949,1,0.33471288184148057,1
Lagree Loyalist,Boxing,16,22,0.5906991758955832,5,0.45026983942961113,0
Boxing Baddie,Heated Mat Pilates,15,62,0.26989218257350944,14,0.2876030767568469,0
Lagree Loyalist,Reformer Pilates,18,56,0.5262941561068695,22,0.2736417648958124,0
Pilates Princess,Yoga Sculpt,15,88,0.04650927433733709,8,0.465866831569676,1
Mindful Muse,Lagree,11,35,0.5758468892910072,13,0.37997337309302137,0
HIIT Hustler,Lagree,7,51,0.52034980339694,8,0.4882783833054566,0
HIIT Hustler,Heated Mat Pilates,6,98,0.9651961434888936,5,0.656008961394998,1
Mindful Muse,Heated Mat Pilates,10,18,0.6976747827939004,15,0.36286976559108963,1
Mindful Muse,Reformer Pilates,19,20,0.9949343170941463,9,0.29900797330785905,1
Mindful Muse,Heated Mat Pilates,20,83,0.8295909456766086,17,0.2649955302294836,0
Mindful Muse,Boxing,16,78,0.9628948486192465,25,0.2541040924380411,1
Boxing Baddie,Heated Mat Pilates,8,43,0.8983624731145566,26,0.309209241518026,0
Pilates Princess,Boxing,8,31,0.9536613494420485,14,0.5724442532253405,1
HIIT Hustler,Boxing,15,32,0.7055843264986061,10,0.2964365840841747,0
Balanced Burner,Reformer Pilates,19,59,0.14461672800837255,0,0.33590095080389837,0
HIIT Hustler,Heated Mat Pilates,10,68,0.9085183558504003,9,0.47466060357535517,0
HIIT Hustler,Boxing,8,5,0.5083149837235112,4,0.4372069053457533,1
Lagree Loyalist,Boxing,11,97,0.49829135046150497,19,0.5112418077012962,1
Mindful Muse,Heated Mat Pilates,16,0,0.5478373577695288,2,0.3633473258816226,0
Mindful Muse,Heated Mat Pilates,12,14,0.20995917463280467,20,0.23289851070079623,0
Mindful Muse,Yoga Sculpt,11,56,0.20884230577622565,11,0.5961712178018961,1
Lagree Loyalist,Lagree,15,0,0.5676236323835147,16,0.48514791535611557,1
Pilates Princess,HIIT,13,18,0.7765311568366943,7,0.5220520794955127,1
Pilates Princess,Lagree,9,21,0.1015680596570947,4,0.558674429607846,1
Balanced Burner,Yoga Sculpt,11,25,0.7391746421251272,7,0.40534385306851933,0
Pilates Princess,HIIT,16,5,0.18368693067377873,11,0.32890173695326874,0
Pilates Princess,Lagree,18,59,0.41446906449479604,14,0.3457518329826185,0
Mindful Muse,Reformer Pilates,8,54,0.07037177950663331,2,0.5528391484844397,0
Boxing Baddie,Yoga Sculpt,15,65,0.6158635428265038,22,0.24841786530150334,1
HIIT Hustler,Reformer Pilates,17,46,0.8523060679877347,19,0.20877782154724475,0
Pilates Princess,Reformer Pilates,17,45,0.46115669867632647,10,0.5976248489878464,1
Pilates Princess,Lagree,12,98,0.8586870390512322,29,0.37973892983192653,1
Lagree Loyalist,Boxing,18,49,0.7000753249613944,21,0.2936017727518612,0
Balanced Burner,HIIT,11,76,0.7435867849013681,21,0.3042958742702396,0
Boxing Baddie,Boxing,17,20,0.3661393845564548,17,0.3214905389755918,1
Lagree Loyalist,Heated Mat Pilates,11,25,0.33791705162983465,13,0.41890994680080235,1
Mindful Muse,Heated Mat Pilates,8,3,0.13308961940072472,6,0.4332105189782263,0
HIIT Hustler,Yoga Sculpt,19,98,0.5755054322215839,3,0.39858885135197875,1
Balanced Burner,Reformer Pilates,6,67,0.9876885941479119,17,0.450489423469118,0
Lagree Loyalist,Yoga Sculpt,7,52,0.5364579215804623,15,0.5567234443381818,0
Pilates Princess,Lagree,16,28,0.5387042893293318,23,0.26490122537962074,0
Pilates Princess,Reformer Pilates,19,23,0.37225976807618044,12,0.4952826109898501,1
Balanced Burner,Heated Mat Pilates,16,60,0.24249407657372501,27,0.27742877216135087,1
Pilates Princess,Lagree,15,86,0.9736108849088039,13,0.5166951519158707,1
Lagree Loyalist,Lagree,15,65,0.4253539220008732,4,0.7261572103418715,0
Lagree Loyalist,Boxing,8,55,0.14621562709190428,12,0.5219182881279256,0
Pilates Princess,Yoga Sculpt,17,9,0.3093146749005036,11,0.3295231287152982,1
Pilates Princess,Yoga Sculpt,18,68,0.7324479828594433,7,0.47906823874927995,0
Mindful Muse,Boxing,16,53,0.9586441059368799,17,0.3039533691766371,0
HIIT Hustler,HIIT,6,19,0.24118517306455245,28,0.38351755579096963,0
Balanced Burner,Heated Mat Pilates,16,66,0.4733651997379401,16,0.4236053252827852,0
Lagree Loyalist,Heated Mat Pilates,19,37,0.30851128200024347,14,0.2811239590071697,0
Balanced Burner,Yoga Sculpt,13,99,0.3292176001404551,20,0.27964268027729183,0
Mindful Muse,Heated Mat Pilates,14,99,0.09015028281993798,1,0.515010516370522,0
Lagree Loyalist,Heated Mat Pilates,12,15,0.596135570866996,20,0.33574399889798423,1
Mindful Muse,Lagree,16,53,0.27557722325516476,19,0.2311606510593079,0
Mindful Muse,Boxing,12,2,0.21914415227764938,8,0.3406627140142683,0
Boxing Baddie,Boxing,8,63,0.13270912817561875,1,0.7394967526837399,1
Pilates Princess,Reformer Pilates,14,92,0.43999714845860693,21,0.5768849131175543,1
Boxing Baddie,Reformer Pilates,18,27,0.4052735056073812,6,0.2700511165870863,0
Balanced Burner,HIIT,14,57,0.7582911494244012,17,0.2773764790306692,0
Balanced Burner,Reformer Pilates,10,29,0.4187474335374276,17,0.29330715141013164,0
Pilates Princess,Boxing,12,41,0.9446719105469263,22,0.405484522897375,0
Boxing Baddie,Heated Mat Pilates,18,64,0.4502161904698173,20,0.2076923434767395,0
Balanced Burner,Boxing,6,74,0.5132386757700038,29,0.28781323703881906,0
Boxing Baddie,Lagree,11,71,0.9196014275846721,26,0.3140614700019831,1
Pilates Princess,Boxing,15,25,0.11302962692721752,12,0.35012605044736833,1
Lagree Loyalist,Reformer Pilates,6,54,0.37853516136524257,6,0.663542507099518,0
Mindful Muse,Heated Mat Pilates,15,56,0.18271351126982405,28,0.1692552586640165,1
Mindful Muse,Boxing,19,79,0.5371163287101602,6,0.3702479000185038,0
Boxing Baddie,Heated Mat Pilates,11,90,0.8262939312186339,24,0.36427591904496215,1
Balanced Burner,Yoga Sculpt,11,91,0.8912425333823999,13,0.4236940080768967,0
Boxing Baddie,Boxing,12,12,0.038934042892330156,17,0.35834996383042445,0
Boxing Baddie,Yoga Sculpt,19,40,0.37546548423906256,17,0.17912789676215038,0
HIIT Hustler,Reformer Pilates,12,96,0.3749355622192201,7,0.4686613017333862,1
Mindful Muse,Yoga Sculpt,16,80,0.7325199428283365,23,0.4361032788349011,1
Pilates Princess,Heated Mat Pilates,15,96,0.828656723906367,5,0.6092899080936004,0
Boxing Baddie,Heated Mat Pilates,20,47,0.3359920224278654,8,0.24805662246535276,1
HIIT Hustler,Yoga Sculpt,17,84,0.47009197449581486,11,0.3141103477994091,0
HIIT Hustler,Lagree,8,44,0.08565519712910452,10,0.39979881701686604,0
Mindful Muse,Yoga Sculpt,12,79,0.08581922770405304,24,0.437411929782726,1
Mindful Muse,Lagree,16,6,0.7278465347286507,20,0.2054029638883965,0
Mindful Muse,Yoga Sculpt,15,30,0.8268616451215001,6,0.6012664204310684,0
Pilates Princess,Heated Mat Pilates,7,89,0.2766742389086858,14,0.5801373177473824,1
HIIT Hustler,Boxing,17,79,0.5586331719648903,15,0.2710286198831626,0
Balanced Burner,Heated Mat Pilates,16,79,0.5333549546432952,19,0.40733496594582147,1
Pilates Princess,Yoga Sculpt,7,85,0.8836965261552143,21,0.5638613678338249,1
Lagree Loyalist,HIIT,6,46,0.07000808913167944,21,0.42067693068173245,0
Boxing Baddie,Lagree,18,16,0.6296591548488981,8,0.2532845889635481,1
Mindful Muse,HIIT,19,31,0.3224953568894937,27,0.12400898001742139,0
HIIT Hustler,Heated Mat Pilates,18,24,0.7668444734985833,13,0.2155235010256101,1
Boxing Baddie,Lagree,7,87,0.14946917816066252,29,0.29895785191588775,0
Pilates Princess,Boxing,20,37,0.6909619005092474,25,0.21089832219586038,0
Lagree Loyalist,Yoga Sculpt,17,56,0.8764249369235648,28,0.271674176941169,0
Pilates Princess,Lagree,7,8,0.8323210676701095,18,0.499040134637918,0
Pilates Princess,Lagree,17,67,0.9522617798900406,17,0.40158407864750173,1
Balanced Burner,Reformer Pilates,16,94,0.12607413700876968,21,0.21045619932671547,0
Boxing Baddie,Boxing,14,69,0.6299647730237893,12,0.5783448181321532,0
Balanced Burner,Lagree,8,92,0.06968906179310208,9,0.4727536965785878,1
Pilates Princess,Boxing,20,44,0.5303975723793113,8,0.37406868512576585,0
Lagree Loyalist,Heated Mat Pilates,6,64,0.46693895385615214,3,0.7235547391593656,0
HIIT Hustler,Boxing,17,8,0.18636752368876874,25,0.10928262676045086,0
HIIT Hustler,HIIT,7,64,0.06690373071256117,16,0.5764143735243408,1
Boxing Baddie,HIIT,15,65,0.8821499836101611,13,0.37193489447823136,0
Mindful Muse,Boxing,13,68,0.5952420276413418,22,0.2903050034794389,0
Mindful Muse,Yoga Sculpt,15,29,0.4642507699640719,20,0.39166956096294847,0
HIIT Hustler,Reformer Pilates,7,99,0.4233338554998791,5,0.6010879164100918,0
Pilates Princess,HIIT,16,10,0.6405046572962266,3,0.4850675240408612,1
Pilates Princess,HIIT,16,17,0.3315981672536512,8,0.394317161494276,0
Balanced Burner,Lagree,9,33,0.7260264209121962,27,0.23376150724264608,0
Boxing Baddie,Boxing,14,47,0.19080601262045993,10,0.4996007516624107,1
Balanced Burner,Heated Mat Pilates,14,5,0.212393180627807,24,0.2826646876072682,0
Mindful Muse,Boxing,12,24,0.9052436214684412,2,0.5115223218321748,0
HIIT Hustler,Boxing,6,24,0.3487811271854645,7,0.46073957139814764,1
Pilates Princess,Heated Mat Pilates,15,71,0.7714003091388819,25,0.3297535672103616,0
HIIT Hustler,Yoga Sculpt,16,88,0.04289796293640202,2,0.41310827770779185,0
Lagree Loyalist,Heated Mat Pilates,10,18,0.49599390106490726,20,0.363916902535026,1
HIIT Hustler,HIIT,10,61,0.4477909880855403,10,0.6133313720367994,0
Lagree Loyalist,Lagree,7,32,0.07144471907477323,27,0.4972167366093547,1
Balanced Burner,Heated Mat Pilates,12,37,0.7126456667592843,12,0.5346428304548416,1
Balanced Burner,Reformer Pilates,18,53,0.32776119076695487,7,0.2836004536321204,0
Mindful Muse,Reformer Pilates,6,26,0.7865615499328736,11,0.5101547584479842,1
HIIT Hustler,Reformer Pilates,6,93,0.2511058622130964,0,0.6561833574260892,1
HIIT Hustler,Heated Mat Pilates,17,94,0.3083435326287627,0,0.44781648221281184,0
Lagree Loyalist,Lagree,15,32,0.11287180453430812,6,0.6043738067204184,1
Balanced Burner,Heated Mat Pilates,17,89,0.20628362358971497,26,0.2987798419528079,0
Lagree Loyalist,HIIT,6,49,0.9540470368010815,28,0.4711391724824684,0
Balanced Burner,Heated Mat Pilates,16,15,0.6276648183707854,20,0.32811995668576793,0
Lagree Loyalist,Boxing,15,50,0.8110545772911546,7,0.5341051454148887,0
Balanced Burner,Reformer Pilates,12,25,0.09942004801892379,12,0.2879884033367496,0
Lagree Loyalist,Reformer Pilates,19,49,0.47551506195834636,9,0.37925985078407504,0
Balanced Burner,Boxing,9,30,0.008501726102352336,12,0.3390681794426051,1
Boxing Baddie,Lagree,9,60,0.0863327632028793,14,0.36892447026258207,1
Lagree Loyalist,Yoga Sculpt,14,94,0.16719784982639363,27,0.3062560791992303,0
HIIT Hustler,Reformer Pilates,9,34,0.6650016211940878,8,0.42984109381372976,1
Mindful Muse,Reformer Pilates,13,67,0.5281442643093422,23,0.27353866170337454,0
Boxing Baddie,Yoga Sculpt,20,7,0.8441802995229692,29,0.09407110822973636,0
Boxing Baddie,Heated Mat Pilates,6,69,0.4508755455820871,25,0.3581133377851752,0
Lagree Loyalist,Reformer Pilates,8,79,0.5990053673303315,28,0.43816890955925497,1
Mindful Muse,Lagree,17,15,0.6282739701570815,5,0.3387901414650962,0
HIIT Hustler,Heated Mat Pilates,6,48,0.07397724932311711,10,0.444774524737815,1
Boxing Baddie,Heated Mat Pilates,6,77,0.8695555230247239,11,0.5981536265383898,1
HIIT Hustler,Reformer Pilates,8,5,0.4824624543161209,20,0.25725953002963725,0
Balanced Burner,Heated Mat Pilates,9,60,0.6894826462376872,22,0.49671124589685384,0
Mindful Muse,Heated Mat Pilates,19,81,0.4438789669265911,19,0.2303300664991457,0
Pilates Princess,Lagree,20,53,0.5637192186655389,22,0.23991594542872083,0
Balanced Burner,Heated Mat Pilates,11,53,0.4733498965804228,16,0.50675083198451,1
Mindful Muse,Boxing,8,95,0.660388199647691,17,0.48604244714971523,1
Lagree Loyalist,Reformer Pilates,13,43,0.11140177632599157,15,0.3591261458466763,1
Lagree Loyalist,Reformer Pilates,13,32,0.6418584642602077,19,0.36612315441120336,0
HIIT Hustler,Boxing,8,31,0.7792509377354162,11,0.41599781445011796,1
Boxing Baddie,Boxing,8,78,0.066298041767749,18,0.5732562285818628,0
Pilates Princess,Boxing,19,99,0.5749171143666465,6,0.49061574141977665,0
Lagree Loyalist,Yoga Sculpt,17,25,0.07608041701982826,21,0.2035339391774892,0
Mindful Muse,HIIT,18,94,0.26384924140144683,4,0.40842980071237395,1
Boxing Baddie,Yoga Sculpt,11,2,0.24482242390123277,16,0.22450757123354745,0
Boxing Baddie,Lagree,6,99,0.9044243587540971,22,0.5157977848223286,1
Mindful Muse,Lagree,6,91,0.2196621802044273,10,0.563127547906094,1
Boxing Baddie,Reformer Pilates,16,93,0.25371508303344015,10,0.3737546974302197,0
Lagree Loyalist,HIIT,16,34,0.4326353476444015,17,0.3103638562837297,0
Mindful Muse,Yoga Sculpt,10,25,0.08491517826464079,16,0.4959916037016007,1
Mindful Muse,HIIT,15,70,0.3815738726822059,11,0.35953787704959494,0
HIIT Hustler,Reformer Pilates,12,65,0.5900807591456121,8,0.4187332303080912,0
Pilates Princess,Heated Mat Pilates,6,28,0.15625744668155406,1,0.6655505227403699,0
HIIT Hustler,Reformer Pilates,20,44,0.9325312826773606,16,0.1958808930484441,0
Pilates Princess,Reformer Pilates,7,20,0.32109027338010243,15,0.6792974701269534,0
Mindful Muse,HIIT,16,67,0.3325550939635502,7,0.3787215900526453,0
Boxing Baddie,Lagree,14,99,0.44341385687545753,28,0.24837588804702737,0
Pilates Princess,Heated Mat Pilates,6,13,0.26927859061803927,23,0.39404020190881084,1
Mindful Muse,Heated Mat Pilates,8,69,0.6831353423319018,8,0.5615005354167993,0
Mindful Muse,Lagree,13,82,0.3706122445706642,29,0.22274253469060265,0
HIIT Hustler,HIIT,7,60,0.2842362620275368,13,0.6213473282030164,0
HIIT Hustler,HIIT,15,9,0.09124690718216588,9,0.4110501212766735,0
Boxing Baddie,Lagree,17,6,0.7065768678153783,18,0.17469497875597664,0
Balanced Burner,Yoga Sculpt,17,61,0.5402129980919643,29,0.13670441504128455,0
Lagree Loyalist,HIIT,18,89,0.9593537380024914,23,0.37697970128785174,0
Balanced Burner,Lagree,12,44,0.16769120363679224,19,0.2423767973319154,1
Balanced Burner,Yoga Sculpt,18,31,0.2548965047848675,24,0.12914597115127222,0
Boxing Baddie,Reformer Pilates,7,51,0.8956342413376136,12,0.5117021428071703,0
Pilates Princess,Heated Mat Pilates,8,79,0.9800406444886476,28,0.46133244496519477,0
Boxing Baddie,Lagree,15,24,0.1585887708464404,25,0.13532135002639004,0
Boxing Baddie,HIIT,14,87,0.13461789545989367,25,0.22799082420486244,0
Mindful Muse,Heated Mat Pilates,9,40,0.9603049929530786,7,0.5384544102221183,0
Mindful Muse,Yoga Sculpt,17,87,0.9646626491594417,23,0.4496376259886261,1
Mindful Muse,Heated Mat Pilates,12,44,0.8465782360750492,29,0.23016695928741285,0
Lagree Loyalist,Boxing,11,1,0.5820206142253066,3,0.5317602723428981,1
Pilates Princess,Lagree,12,3,0.7628107016880955,19,0.3743512346447294,1
Pilates Princess,Reformer Pilates,12,89,0.7775200610598257,26,0.5923672209654195,0
Mindful Muse,Yoga Sculpt,7,9,0.3844079928626436,10,0.6336164801171357,1
Balanced Burner,Yoga Sculpt,6,96,0.635193444572271,12,0.5226240492607681,1
Lagree Loyalist,Yoga Sculpt,15,99,0.9397445121548673,20,0.48896346975347743,0
Balanced Burner,Heated Mat Pilates,11,79,0.39691209282044015,2,0.6972155874005643,1
HIIT Hustler,Reformer Pilates,20,20,0.2657187368590477,16,0.1442680226046408,0
Pilates Princess,Lagree,12,4,0.7605222952063928,11,0.47259278592753506,1
Pilates Princess,Lagree,7,44,0.9408161903621364,25,0.47013760686641265,1
Balanced Burner,Heated Mat Pilates,7,47,0.5694851531551374,1,0.7494808770009124,1
Lagree Loyalist,Boxing,14,5,0.6343273736091819,29,0.20596789695841808,0
Pilates Princess,Lagree,17,25,0.30171331088354636,16,0.29231991248036543,1
